|index|Symbol|Security Name
5986|4743|TRNE|Trine Acquisition Corp. Class A Common Stock
5987|4745|TRNE+|Trine Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50
5988|4744|TRNE=|Trine Acquisition Corp. Units
5989|4746|TRNO|Terreno Realty Corporation Common Stock
5990|3197|TRNS|Transcat, Inc. - Common Stock
5991|3198|TRNX|Taronis Technologies, Inc. - Common Stcok
5992|3199|TROV|TrovaGene, Inc. - Common Stock
5993|3200|TROW|T. Rowe Price Group, Inc. - Common Stock
5994|4747|TROX|Tronox Holdings plc Ordinary Shares (UK)
5995|4748|TRP|TC Energy Corporation Common Stock
5996|3201|TRPX|Therapix Biosciences Ltd. - American Depositary Shares
5997|4749|TRQ|Turquoise Hill Resources Ltd. Ordinary Shares
5998|3202|TRS|TriMas Corporation - Common Stock
5999|3203|TRST|TrustCo Bank Corp NY - Common Stock
6000|4751|TRTN|Triton International Limited Common Shares
6001|4752|TRTN-A|Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares
6002|4753|TRTN-B|Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares
6003|4754|TRTN-C|Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares
6004|4755|TRTN-D|Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares
6005|4756|TRTX|TPG RE Finance Trust, Inc. Common Stock
6006|4758|TRU|TransUnion Common Stock
6007|3204|TRUE|TrueCar, Inc. - Common Stock
6008|3205|TRUP|Trupanion, Inc. - Common Stock
6009|4759|TRV|The Travelers Companies, Inc. Common Stock
6010|3206|TRVG|trivago N.V. - American Depositary Shares
6011|3207|TRVI|Trevi Therapeutics, Inc. - Common Stock
6012|3208|TRVN|Trevena, Inc. - Common Stock
6013|4760|TRWH|Twin River Worldwide Holdings, Inc. Common Stock
6014|4763|TS|Tenaris S.A. American Depositary Shares
6015|3209|TSBK|Timberland Bancorp, Inc. - Common Stock
6016|3210|TSC|TriState Capital Holdings, Inc. - Common Stock
6017|3211|TSCAP|TriState Capital Holdings, Inc. - Dep Shs Rep 1/40th Int 6.75% Srs A Non-Cum Pfd
6018|3212|TSCBP|TriState Capital Holdings, Inc. - Depositary Share, representing a 1/40th Interest in a Share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock
6019|3213|TSCO|Tractor Supply Company - Common Stock
6020|4764|TSE|Trinseo S.A. Ordinary Shares
6021|3214|TSEM|Tower Semiconductor Ltd. - Ordinary Shares
6022|3215|TSG|The Stars Group Inc. - Common Stock
6023|4765|TSI|TCW Strategic Income Fund, Inc. Common Stock
6024|3216|TSLA|Tesla, Inc.  - Common Stock
6025|4766|TSLF|THL Credit Senior Loan Fund Common Shares of Beneficial Interest
6026|4767|TSLX|TPG Specialty Lending, Inc. Common Stock
6027|4768|TSM|Taiwan Semiconductor Manufacturing Company Ltd.
6028|4769|TSN|Tyson Foods, Inc. Common Stock
6029|4770|TSQ|Townsquare Media, Inc. Class A Common Stock
6030|3217|TSRI|TSR, Inc. - Common Stock
6031|4771|TSU|TIM Participacoes S.A. American Depositary Shares (Each representing 5 Common Shares)
6032|4772|TT|Trane Technologies plc
6033|4775|TTC|Toro Company (The) Common Stock
6034|3218|TTD|The Trade Desk, Inc. - Class A Common Stock
6035|3219|TTEC|TTEC Holdings, Inc. - Common Stock
6036|3220|TTEK|Tetra Tech, Inc. - Common Stock
6037|3221|TTGT|TechTarget, Inc. - Common Stock
6038|4776|TTI|Tetra Technologies, Inc. Common Stock
6039|4777|TTM|Tata Motors Ltd Tata Motors Limited
6040|3222|TTMI|TTM Technologies, Inc. - Common Stock
6041|3223|TTNP|Titan Pharmaceuticals, Inc. - Common Stock
6042|3224|TTOO|T2 Biosystems, Inc. - Common Stock
6043|4778|TTP|Tortoise Pipeline & Energy Fund, Inc. Common Stock
6044|3225|TTPH|Tetraphase Pharmaceuticals, Inc. - Common Stock
6045|3226|TTTN|UP Fintech China-U.S. Internet Titans ETF
6046|3227|TTWO|Take-Two Interactive Software, Inc. - Common Stock
6047|4780|TU|Telus Corporation Ordinary Shares
6048|3228|TUES|Tuesday Morning Corp. - Common Stock
6049|4781|TUFN|Tufin Software Technologies Ltd. Ordinary Shares
6050|4782|TUP|Tupperware Brands Corporation Common Stock
6051|3229|TUR|iShares MSCI Turkey ETF
6052|3230|TURN|180 Degree Capital Corp. - Common Stock
6053|3231|TUSA|First Trust Total US Market AlphaDEX ETF
6054|3232|TUSK|Mammoth Energy Services, Inc. - Common Stock
6055|4783|TV|Grupo Televisa S.A. Common Stock
6056|4784|TVC|Tennessee Valley Authority Common Stock
6057|4785|TVE|Tennessee Valley Authority
6058|3233|TVIX|Credit Suisse AG - VelocityShares Daily 2x VIX Short Term ETN
6059|3234|TVTY|Tivity Health, Inc. - Common Stock
6060|3235|TW|Tradeweb Markets Inc. - Class A Common Stock
6061|4786|TWI|Titan International, Inc. (DE) Common Stock
6062|3236|TWIN|Twin Disc, Incorporated - Common Stock
6063|4787|TWLO|Twilio Inc. Class A Common Stock
6064|3237|TWMC|Trans World Entertainment Corp. - Common Stock
6065|4789|TWN|Taiwan Fund, Inc. (The) Common Stock
6066|3238|TWNK|Hostess Brands, Inc. - Class A Common Stock
6067|3239|TWNKW|Hostess Brands, Inc. - Warrants
6068|4790|TWO|Two Harbors Investment Corp
6069|4791|TWO-A|Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share)
6070|4792|TWO-B|Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
6071|4793|TWO-C|Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
6072|4794|TWO-D|Two Harbors Investments Corp 7.75% Series D Cumulative Redeemable Preferred Stock
6073|4795|TWO-E|Two Harbors Investments Corp 7.50% Series E Cumulative Redeemable Preferred Stock
6074|3240|TWOU|2U, Inc. - Common Stock
6075|3241|TWST|Twist Bioscience Corporation - Common Stock
6076|4796|TWTR|Twitter, Inc. Common Stock
6077|4797|TX|Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)
6078|3242|TXG|10x Genomics, Inc. - Common Stock
6079|3243|TXMD|TherapeuticsMD, Inc. - Common Stock
6080|3244|TXN|Texas Instruments Incorporated - Common Stock
6081|3245|TXRH|Texas Roadhouse, Inc. - Common Stock
6082|4798|TXT|Textron Inc. Common Stock
6083|4799|TY|Tri Continental Corporation Common Stock
6084|4800|TY-|Tri Continental Corporation Preferred Stock
6085|4803|TYG|Tortoise Energy Infrastructure Corporation Common Stock
6086|3246|TYHT|Shineco, Inc. - Common Stock
6087|4804|TYL|Tyler Technologies, Inc. Common Stock
6088|3247|TYME|Tyme Technologies, Inc. - Common Stock
6089|3248|TZAC|Tenzing Acquisition Corp. - Ordinary Shares
6090|3249|TZACU|Tenzing Acquisition Corp. - Units
6091|3250|TZACW|Tenzing Acquisition Corp. - Warrants
6092|3251|TZOO|Travelzoo - Common Stock
6093|4807|UA|Under Armour, Inc. Class C Common Stock
6094|4808|UAA|Under Armour, Inc. Class A Common Stock
6095|3252|UAE|iShares MSCI UAE ETF
6096|3253|UAL|United Airlines Holdings, Inc. - Common Stock
6097|4811|UAN|CVR Partners, LP Common Units representing Limited Partner Interests
6098|4816|UBA|Urstadt Biddle Properties Inc. Common Stock
6099|3254|UBCP|United Bancorp, Inc. - Common Stock
6100|4817|UBER|Uber Technologies, Inc. Common Stock
6101|3255|UBFO|United Security Bancshares - Common Stock
6102|3256|UBIO|Proshares UltraPro Nasdaq Biotechnology
6103|3257|UBOH|United Bancshares, Inc. - Common Stock
6104|4820|UBP|Urstadt Biddle Properties Inc. Common Stock
6105|4821|UBP-H|Urstadt Biddle Properties Inc. 6.250% Series H Cumulative Redeemable Preferred Stock
6106|4822|UBP-K|Urstadt Biddle Properties Inc. 5.875% Series K Cumulative Redeemable Preferred Stock
6107|4824|UBS|UBS Group AG Registered Ordinary Shares
6108|3258|UBSI|United Bankshares, Inc. - Common Stock
6109|3259|UBX|Unity Biotechnology, Inc. - Common Stock
6110|3260|UCBI|United Community Banks, Inc. - Common Stock
6111|3261|UCTT|Ultra Clean Holdings, Inc. - Common Stock
6112|4836|UDR|UDR, Inc. Common Stock
6113|4837|UE|Urban Edge Properties Common Shares of Beneficial Interest
6114|3262|UEIC|Universal Electronics Inc. - Common Stock
6115|3263|UEPS|Net 1 UEPS Technologies, Inc. - Common Stock
6116|3264|UFCS|United Fire Group, Inc - Common Stock
6117|4843|UFI|Unifi, Inc. New Common Stock
6118|3265|UFO|Procure Space ETF
6119|3266|UFPI|Universal Forest Products, Inc. - Common Stock
6120|3267|UFPT|UFP Technologies, Inc. - Common Stock
6121|4844|UFS|Domtar Corporation (NEW) Common Stock
6122|3268|UG|United-Guardian, Inc. - Common Stock
6123|4849|UGI|UGI Corporation Common Stock
6124|3269|UGLD|Credit Suisse AG - VelocityShares 3x Long Gold ETN
6125|4851|UGP|Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share)
6126|3270|UHAL|Amerco - Common Stock
6127|4852|UHS|Universal Health Services, Inc. Common Stock
6128|4853|UHT|Universal Health Realty Income Trust Common Stock
6129|4854|UI|Ubiquiti Inc. Common Stock
6130|3271|UIHC|United Insurance Holdings Corp. - Common Stock
6131|4855|UIS|Unisys Corporation New Common Stock
6132|4863|UL|Unilever PLC Common Stock
6133|3272|ULBI|Ultralife Corporation - Common Stock
6134|3273|ULH|Universal Logistics Holdings, Inc. - Common Stock
6135|3274|ULTA|Ulta Beauty, Inc. - Common Stock
6136|3275|UMBF|UMB Financial Corporation - Common Stock
6137|4870|UMC|United Microelectronics Corporation (NEW) Common Stock
6138|4872|UMH|UMH Properties, Inc. Common Stock
6139|4873|UMH-B|UMH Properties, Inc. 8.0% Series B Cumulative Redeemable Preferred Stock
6140|4874|UMH-C|UMH Properties, Inc. 6.75% Series C Cumulative Redeemable Preferred Stock,  Liquidation Preference $25 per share
6141|4875|UMH-D|UMH Properties, Inc. 6.375% Series D Cumulative Redeemable Preferred Stock, Liquidation Preference $25 per share
6142|3276|UMPQ|Umpqua Holdings Corporation - Common Stock
6143|3277|UMRX|Unum Therapeutics Inc. - Common Stock
6144|4876|UN|Unilever NV Common Stock
6145|3278|UNAM|Unico American Corporation - Common Stock
6146|3279|UNB|Union Bankshares, Inc. - Common Stock
6147|4877|UNF|Unifirst Corporation Common Stock
6148|4878|UNFI|United Natural Foods, Inc. Common Stock
6149|4880|UNH|UnitedHealth Group Incorporated Common Stock (DE)
6150|3280|UNIT|Uniti Group Inc. - Common Stock
6151|4882|UNM|Unum Group Common Stock
6152|4883|UNMA|Unum Group 6.250% Junior Subordinated Notes due 2058
6153|4885|UNP|Union Pacific Corporation Common Stock
6154|4886|UNT|Unit Corporation Common Stock
6155|3281|UNTY|Unity Bancorp, Inc. - Common Stock
6156|4887|UNVR|Univar Solutions Inc. Common Stock
6157|3282|UONE|Urban One, Inc.  - Class A Common Stock
6158|3283|UONEK|Urban One, Inc.  - Class D Common Stock
6159|3284|UPLD|Upland Software, Inc. - Common Stock
6160|4890|UPS|United Parcel Service, Inc. Common Stock
6161|3285|UPWK|Upwork Inc. - Common Stock
6162|3286|URBN|Urban Outfitters, Inc. - Common Stock
6163|3287|URGN|UroGen Pharma Ltd. - Ordinary Shares
6164|4896|URI|United Rentals, Inc. Common Stock
6165|3288|UROV|Urovant Sciences Ltd. - Common Stock
6166|4901|USA|Liberty All-Star Equity Fund Common Stock
6167|4902|USAC|USA Compression Partners, LP Common Units Representing Limited Partner Interests
6168|3289|USAK|USA Truck, Inc. - Common Stock
6169|3290|USAP|Universal Stainless & Alloy Products, Inc. - Common Stock
6170|3291|USAU|U.S. Gold Corp. - Common Stock
6171|4905|USB|U.S. Bancorp Common Stock
6172|4906|USB-A|U.S. Bancorp Depositary Shares, Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock
6173|4907|USB-H|U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B
6174|4908|USB-M|U.S. Bancorp Depositary Shares Representing 1/1000th Interest in a Shares Series F
6175|4909|USB-O|US Bancorp Del Dep Shs Repstg 1/1000th Perp Pfd Ser H
6176|4910|USB-P|U.S. Bancorp Depositary Shares each representing a 1/1,000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock
6177|3292|USCR|U S Concrete, Inc. - Common Stock
6178|4913|USDP|USD Partners LP Common Units representing limited partner interest
6179|3293|USEG|U.S. Energy Corp. - Common Stock
6180|4918|USFD|US Foods Holding Corp. Common Stock
6181|3294|USIG|iShares Broad USD Investment Grade Corporate Bond ETF
6182|3295|USIO|Usio, Inc. - Common Stock
6183|3296|USLB|Invesco Russell 1000 Low Beta Equal Weight ETF
6184|3297|USLM|United States Lime & Minerals, Inc. - Common Stock
6185|3298|USLV|Credit Suisse AG - VelocityShares 3x Long Silver ETN
6186|4924|USM|United States Cellular Corporation Common Stock
6187|3299|USMC|Principal U.S. Mega-Cap Multi-Factor Index ETF
6188|4927|USNA|USANA Health Sciences, Inc. Common Stock
6189|3300|USOI|Credit Suisse AG - Credit Suisse X-Links Crude Oil Shares Covered Call ETN
6190|4929|USPH|U.S. Physical Therapy, Inc. Common Stock
6191|3301|USWS|U.S. Well Services, Inc. - Class A Common Stock
6192|3302|USWSW|U.S. Well Services, Inc. - Warrants
6193|4936|USX|U.S. Xpress Enterprises, Inc. Class A Common Stock
6194|4938|UTF|Cohen & Steers Infrastructure Fund, Inc Common Stock
6195|3303|UTHR|United Therapeutics Corporation - Common Stock
6196|4940|UTI|Universal Technical Institute Inc Common Stock
6197|4941|UTL|UNITIL Corporation Common Stock
6198|3304|UTMD|Utah Medical Products, Inc. - Common Stock
6199|3305|UTSI|UTStarcom Holdings Corp - Ordinary Shares
6200|4944|UTX|United Technologies Corporation Common Stock
6201|4949|UVE|UNIVERSAL INSURANCE HOLDINGS INC Common Stock
6202|3306|UVSP|Univest Financial Corporation - Common Stock
6203|4950|UVV|Universal Corporation Common Stock
6204|3307|UXIN|Uxin Limited - American Depositary Shares
6205|4957|UZA|United States Cellular Corporation 6.95% Senior Notes due 2060
6206|4958|UZB|United States Cellular Corporation 7.25% Senior Notes due 2063
6207|4959|UZC|United States Cellular Corporation 7.25% Senior Notes due 2064
6208|4960|V|Visa Inc.
6209|4961|VAC|Marriott Vacations Worldwide Corporation Common Stock
6210|4962|VAL|Valaris plc Class A Ordinary Shares
6211|4963|VALE|VALE S.A.  American Depositary Shares Each Representing one common share
6212|3308|VALU|Value Line, Inc. - Common Stock
6213|3309|VALX|Validea Market Legends ETF
6214|4966|VAM|The Vivaldi Opportunities Fund Common Stock
6215|4968|VAPO|Vapotherm, Inc. Common Stock
6216|4969|VAR|Varian Medical Systems, Inc. Common Stock
6217|4972|VBF|Invesco Bond Fund Common Stock
6218|3310|VBFC|Village Bank and Trust Financial Corp. - Common Stock
6219|3311|VBIV|VBI Vaccines, Inc. - Ordinary Shares
6220|3312|VBLT|Vascular Biogenics Ltd. - Ordinary Shares
6221|3313|VBTX|Veritex Holdings, Inc. - Common Stock
6222|3314|VC|Visteon Corporation - Common Stock
6223|3315|VCEL|Vericel Corporation - Common Stock
6224|4977|VCIF|Vertical Capital Income Fund Common Shares of Beneficial Interest
6225|3316|VCIT|Vanguard Intermediate-Term Corporate Bond ETF
6226|3317|VCLT|Vanguard Long-Term Corporate Bond ETF
6227|3318|VCNX|Vaccinex, Inc. - Common Stock
6228|4979|VCRA|Vocera Communications, Inc. Common Stock
6229|3319|VCSH|Vanguard Short-Term Corporate Bond ETF
6230|3320|VCTR|Victory Capital Holdings, Inc. - Common Stock
6231|4980|VCV|Invesco California Value Municipal Income Trust Common Stock
6232|3321|VCYT|Veracyte, Inc. - Common Stock
6233|4984|VEC|Vectrus, Inc. Common Stock
6234|3322|VECO|Veeco Instruments Inc. - Common Stock
6235|4985|VEDL|Vedanta Limited  American Depositary Shares (Each representing four equity shares)
6236|4986|VEEV|Veeva Systems Inc. Class A Common Stock
6237|4990|VEL|Velocity Financial, Inc. Common Stock
6238|3323|VEON|VEON Ltd. - American Depositary Shares
6239|4991|VER|VEREIT, Inc. Common Stock
6240|4992|VER-F|VEREIT, Inc. 6.70% Series F Cumulative Redeemable Preferred Stock
6241|3324|VERB|Verb Technology Company, Inc. - Common Stock
6242|3325|VERBW|Verb Technology Company, Inc. - Warrant
6243|3326|VERI|Veritone, Inc. - Common Stock
6244|3327|VERO|Venus Concept Inc.  - Common Stock
6245|4993|VERT=|Vertiv Holdings, LLC Units, each consisting of one share of Class A common stock and one-third of one redeemable warrant
6246|3328|VERU|Veru Inc. - Common Stock
6247|3329|VERY|Vericity, Inc. - Common Stock
6248|4994|VET|Vermilion Energy Inc. Common (Canada)
6249|3330|VETS|Pacer Military Times Best Employers ETF
6250|4996|VFC|V.F. Corporation Common Stock
6251|3331|VFF|Village Farms International, Inc. - Common Shares
6252|3332|VG|Vonage Holdings Corp. - Common Stock
6253|5006|VGI|Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest
6254|3333|VGIT|Vanguard Intermediate-Term Treasury ETF
6255|3334|VGLT|Vanguard Long-Treasury ETF
6256|5008|VGM|Invesco Trust for Investment Grade Municipals Common Stock (DE)
6257|5009|VGR|Vector Group Ltd. Common Stock
6258|3335|VGSH|Vanguard Short-Term Treasury ETF
6259|5013|VHI|Valhi, Inc. Common Stock
6260|3336|VIAC|ViacomCBS Inc. - Class B Common Stock
6261|3337|VIACA|ViacomCBS Inc. - Class A Common Stock
6262|3338|VIAV|Viavi Solutions Inc. - Common Stock
6263|5015|VICI|VICI Properties Inc. Common Stock
6264|3339|VICR|Vicor Corporation - Common Stock
6265|3340|VIE|Viela Bio, Inc. - Common Stock
6266|3341|VIGI|Vanguard International Dividend Appreciation ETF
6267|3342|VIIX|Credit Suisse AG - VelocityShares VIX Short Term ETN
6268|3343|VIOT|Viomi Technology Co., Ltd - American Depositary Shares
6269|5021|VIPS|Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares
6270|3344|VIR|Vir Biotechnology, Inc. - Common Stock
6271|3345|VIRC|Virco Manufacturing Corporation - Common Stock
6272|3346|VIRT|Virtu Financial, Inc. - Class A Common Stock
6273|3347|VISL|Vislink Technologies, Inc. - Common Stock
6274|5023|VIST|Vista Oil & Gas, S.A.B. de C.V. American Depositary Shares, each representing one series A share, with no par value
6275|5024|VIV|Telefonica Brasil, S.A. ADS
6276|3348|VIVE|Viveve Medical, Inc. - Common Stock
6277|3349|VIVO|Meridian Bioscience Inc. - Common Stock
6278|5027|VJET|voxeljet AG American Depositary Shares, each representing one-fifth of an ordinary share/
6279|5029|VKQ|Invesco Municipal Trust Common Stock
6280|3350|VKTX|Viking Therapeutics, Inc. - Common Stock
6281|3351|VKTXW|Viking Therapeutics, Inc. - Warrants
6282|3352|VLGEA|Village Super Market, Inc. - Class A Common Stock
6283|5030|VLO|Valero Energy Corporation Common Stock
6284|5031|VLRS|Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates
6285|5032|VLT|Invesco High Income Trust II
6286|3353|VLY|Valley National Bancorp - Common Stock
6287|3354|VLYPO|Valley National Bancorp - 5.5% Fixed to Floating Rate Series B Non-Cumulative Perpetual Preferred Stock
6288|3355|VLYPP|Valley National Bancorp - 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock
6289|3356|VMBS|Vanguard Mortgage-Backed Securities ETF
6290|5035|VMC|Vulcan Materials Company (Holding Company) Common Stock
6291|3357|VMD|Viemed Healthcare, Inc. - Common Shares
6292|5036|VMI|Valmont Industries, Inc. Common Stock
6293|5038|VMO|Invesco Municipal Opportunity Trust Common Stock
